Imagen,Homogeneidad,Contraste,Energia,Correlacion,Disimilaridad,ASM,Clase
bubbly_0123.jpg,0.420325287,93.72364887,0.042230683,0.990626275,4.4915433,0.001795186,0
bubbly_0123.jpg,0.488594489,84.73586308,0.169736718,0.994395526,3.582960315,0.02881113,0
bubbly_0124.jpg,0.098090464,608.7746034,0.010353306,0.901496652,15.34799895,0.000107736,0
bubbly_0124.jpg,0.258456269,404.8990814,0.172162533,0.955514335,11.67360464,0.029640107,0
bubbly_0124.jpg,0.190518689,619.7416099,0.103784902,0.926244814,14.35659967,0.010773357,0
bubbly_0124.jpg,0.259047628,400.0030697,0.17217546,0.955244235,11.58722035,0.029644559,0
bubbly_0125.jpg,0.747039131,13.93153961,0.151994861,0.954101184,1.233246665,0.023175849,0
bubbly_0125.jpg,0.80278269,41.40612958,0.216526024,0.994836615,1.192385965,0.046885674,0
bubbly_0125.jpg,0.757749427,33.72812055,0.152761115,0.926039828,1.353001283,0.023389138,0
bubbly_0125.jpg,0.802727203,41.56373663,0.216600058,0.994818955,1.194980266,0.046917725,0
bubbly_0126.jpg,0.149529689,322.6981222,0.016114377,0.946273048,10.75923365,0.000260642,0
bubbly_0126.jpg,0.323270911,208.3248437,0.193219141,0.96973116,7.70220216,0.037333878,0
bubbly_0126.jpg,0.351645912,295.1433415,0.248217885,0.959050518,8.81980165,0.061613564,0
bubbly_0126.jpg,0.323541823,209.964621,0.193207247,0.968747744,7.71050232,0.037329279,0
bubbly_0127.jpg,0.164700703,124.7365335,0.016048817,0.948671357,7.900026557,0.000259606,0
bubbly_0127.jpg,0.327805342,96.27004451,0.192679943,0.984170604,5.902247789,0.037125831,0
bubbly_0127.jpg,0.378509767,79.21530437,0.247473046,0.989103089,5.200012762,0.061244477,0
bubbly_0127.jpg,0.3322997,97.64376981,0.192608002,0.985479917,5.844288863,0.037098111,0
bubbly_0128.jpg,0.374741988,29.17383867,0.05006182,0.932932232,3.11163388,0.002520542,0
bubbly_0128.jpg,0.504928968,45.13249516,0.180562719,0.993420061,2.499325673,0.032604073,0
bubbly_0128.jpg,0.496087823,39.9919126,0.144164405,0.992861452,2.501355272,0.02078765,0
bubbly_0128.jpg,0.504824609,45.80138331,0.180786406,0.993333793,2.510967609,0.032684965,0
bubbly_0129.jpg,0.084570383,363.8955238,0.011120407,0.882342367,13.95112174,0.000124226,0
bubbly_0129.jpg,0.243368214,261.9331433,0.167169546,0.958676992,10.58887666,0.027945967,0
bubbly_0129.jpg,0.108001347,417.4415578,0.028426035,0.888760741,14.04029226,0.00081286,0
bubbly_0129.jpg,0.243565498,260.9211548,0.167190497,0.958562502,10.56534081,0.027952973,0
bubbly_0130.jpg,0.279445024,155.6960146,0.02589147,0.930725691,7.253551738,0.000681925,0
bubbly_0130.jpg,0.430279455,169.4156239,0.216295841,0.988284506,5.653940583,0.046784603,0
bubbly_0130.jpg,0.51399308,235.2112388,0.331190962,0.986901363,5.732461165,0.109690135,0
bubbly_0130.jpg,0.422713295,171.0490895,0.216270635,0.98772736,5.949118768,0.046773682,0
bubbly_0131.jpg,0.036301807,2189.706159,0.006594151,0.629010275,34.79145406,4.37E-05,0
bubbly_0131.jpg,0.250710077,1018.856376,0.215440549,0.854821817,20.93504632,0.04641513,0
bubbly_0131.jpg,0.353693557,1586.332832,0.330751943,0.817419375,24.3263664,0.109399117,0
bubbly_0131.jpg,0.2505209,1024.151622,0.215451639,0.857779128,20.99486145,0.046419908,0
bubbly_0132.jpg,0.312281363,65.65837804,0.021905462,0.984087892,4.420788049,0.000482763,0
bubbly_0132.jpg,0.449093746,73.27081204,0.172233276,0.992461608,3.536777217,0.029664535,0
bubbly_0132.jpg,0.411912552,67.51228312,0.09416369,0.99070987,3.633781413,0.008869144,0
bubbly_0132.jpg,0.448417469,73.50942959,0.172227285,0.992362729,3.544226871,0.029662469,0
bubbly_0133.jpg,0.510840117,15.94303373,0.043327649,0.993101002,2.211843723,0.001890949,0
bubbly_0133.jpg,0.577579775,36.362569,0.173486771,0.996875969,2.03020508,0.030098133,0
bubbly_0133.jpg,0.519973074,65.46218286,0.058667521,0.986365916,2.512193927,0.003451419,0
bubbly_0133.jpg,0.580552803,36.49474513,0.173533352,0.996864889,2.008360139,0.030114298,0
bubbly_0134.jpg,0.208695212,247.3247994,0.030125968,0.917434029,8.799875333,0.000912045,0
bubbly_0134.jpg,0.398441597,154.2308105,0.19517305,0.97775304,5.798083068,0.038092918,0
bubbly_0134.jpg,0.416802332,228.4742225,0.252894117,0.970905941,6.685416717,0.06395722,0
bubbly_0134.jpg,0.396938972,159.0174108,0.195267986,0.976731124,5.849327995,0.03812999,0
bubbly_0135.jpg,0.267609434,160.1493186,0.021717372,0.963412161,7.063368147,0.00047707,0
bubbly_0135.jpg,0.393981274,151.6498198,0.174830244,0.979907394,5.931777822,0.0305659,0
bubbly_0135.jpg,0.368885508,215.4618592,0.13520891,0.970336839,6.653885604,0.018284663,0
bubbly_0135.jpg,0.395761064,153.8842036,0.174841258,0.978857008,5.953514127,0.030569751,0
bubbly_0136.jpg,0.272799165,918.9577666,0.036628188,0.918503042,14.65985029,0.001351992,0
bubbly_0136.jpg,0.409615543,527.0546645,0.179615711,0.942265397,10.25951316,0.032262523,0
bubbly_0136.jpg,0.428974258,364.843553,0.165831522,0.947658161,8.372603911,0.027506384,0
bubbly_0136.jpg,0.409570622,552.6851597,0.180221761,0.944530075,10.51980485,0.032480672,0
bubbly_0137.jpg,0.340996853,115.1771875,0.061095424,0.98970918,5.74176699,0.003738807,0
bubbly_0137.jpg,0.454295373,126.6652042,0.180448578,0.983965089,4.628999061,0.032562065,0
bubbly_0137.jpg,0.454146674,99.88674867,0.155122366,0.986532908,4.178114232,0.02406675,0
bubbly_0137.jpg,0.450246474,128.796005,0.180112534,0.982556976,4.65964115,0.032440895,0
bubbly_0138.jpg,0.488017271,114.5988721,0.064968269,0.954109942,4.283772601,0.004251316,0
bubbly_0138.jpg,0.585723821,88.85578547,0.178419296,0.959761106,3.430773648,0.03183435,0
bubbly_0138.jpg,0.532794542,85.50294169,0.079314627,0.964188577,3.666989996,0.006310145,0
bubbly_0138.jpg,0.585267916,88.94942362,0.178404057,0.959534167,3.434026564,0.031828923,0
bubbly_0139.jpg,0.032809779,1964.165424,0.007008206,0.503245814,34.11647573,4.91E-05,0
bubbly_0139.jpg,0.207810741,802.1962172,0.169561143,0.919167105,19.6777534,0.028751116,0
bubbly_0139.jpg,0.124363505,451.6609409,0.064271742,0.918472463,15.60921581,0.00413295,0
bubbly_0139.jpg,0.207578134,805.0535783,0.169576188,0.917781259,19.73498038,0.028756218,0
bubbly_0140.jpg,0.161553704,629.2674616,0.018453644,0.868956157,14.81648519,0.000342113,0
bubbly_0140.jpg,0.327775994,419.0485881,0.190495287,0.964554178,10.73159533,0.036289033,0
bubbly_0140.jpg,0.37053162,630.2473306,0.247132806,0.95509342,11.68739367,0.061078381,0
bubbly_0140.jpg,0.33533432,406.9959061,0.190625412,0.96603938,10.29983137,0.036338638,0
bubbly_0141.jpg,0.219942123,371.988367,0.018341165,0.920511657,11.56703555,0.000339456,0
bubbly_0141.jpg,0.375372934,244.0043672,0.192493329,0.973796316,8.140773625,0.037054127,0
bubbly_0141.jpg,0.397613786,409.2987306,0.24766228,0.962267828,10.05819044,0.061339319,0
bubbly_0141.jpg,0.355689554,256.7562218,0.192462444,0.970725204,8.614469757,0.03704223,0
bubbly_0142.jpg,0.304773237,130.9535466,0.041444336,0.923738623,6.236257296,0.001723969,0
bubbly_0142.jpg,0.450764208,120.6774766,0.220205371,0.989752361,4.415631726,0.048490872,0
bubbly_0142.jpg,0.497805909,190.4955441,0.335293173,0.98682406,4.985681235,0.112423149,0
bubbly_0142.jpg,0.433783653,128.207273,0.219554777,0.989080027,4.61838384,0.048204768,0
bubbly_0143.jpg,0.26374744,51.52224064,0.028949246,0.965285526,4.718337041,0.000844256,0
bubbly_0143.jpg,0.398295425,71.9994105,0.170062606,0.993163262,3.728033199,0.028921599,0
bubbly_0143.jpg,0.263594651,79.39863214,0.028899356,0.94873209,4.896546634,0.000841351,0
bubbly_0143.jpg,0.398200334,71.96263078,0.170063396,0.993163362,3.730373467,0.028921867,0
bubbly_0144.jpg,0.269771849,322.3625996,0.026079122,0.953457601,8.684655475,0.000684086,0
bubbly_0144.jpg,0.414958915,270.9817197,0.181050876,0.980294086,7.106044674,0.032779728,0
bubbly_0144.jpg,0.398037818,381.6113969,0.177411257,0.972047048,8.182438884,0.031477165,0
bubbly_0144.jpg,0.413427974,263.2314433,0.180767312,0.979958349,7.023162494,0.032677109,0
bubbly_0145.jpg,0.165051176,124.3138929,0.024209919,0.83979781,7.690919997,0.000589214,0
bubbly_0145.jpg,0.308996425,95.84831536,0.170356188,0.986517937,5.681046426,0.029021506,0
bubbly_0145.jpg,0.236634641,89.64771116,0.052503753,0.966059915,5.859354874,0.002761544,0
bubbly_0145.jpg,0.307567731,97.35627078,0.170385781,0.986352008,5.723837324,0.029031593,0
bubbly_0146.jpg,0.30174025,457.7341828,0.074428093,0.955369907,11.48269215,0.005554147,0
bubbly_0146.jpg,0.451893562,359.2806588,0.209689343,0.980776686,8.500466686,0.043970678,0
bubbly_0146.jpg,0.498820576,288.959574,0.285498492,0.985830823,7.535040114,0.081513828,0
bubbly_0146.jpg,0.44197073,355.706372,0.206578129,0.980958464,8.716866458,0.04267567,0
bubbly_0147.jpg,0.275667674,461.5399882,0.029326429,0.90810815,11.72849053,0.000863459,0
bubbly_0147.jpg,0.403430551,315.5585721,0.174690359,0.953306727,8.897562434,0.030517184,0
bubbly_0147.jpg,0.383541155,443.8226476,0.137532785,0.932969702,10.40920999,0.018920016,0
bubbly_0147.jpg,0.389174139,306.384759,0.174403483,0.954594854,8.932177541,0.030417031,0
bubbly_0148.jpg,0.083474435,771.3794866,0.012123422,0.733652666,17.84678892,0.000147073,0
bubbly_0148.jpg,0.284715833,293.0209192,0.196630953,0.968347791,9.821487323,0.038664046,0
bubbly_0148.jpg,0.366062935,140.2583596,0.263413272,0.987182244,6.527263476,0.069388495,0
bubbly_0148.jpg,0.285320293,278.1543779,0.196664739,0.969925578,9.594674816,0.038677341,0
bubbly_0149.jpg,0.163741084,400.735617,0.014413242,0.93793521,12.17533278,0.000209072,0
bubbly_0149.jpg,0.331905306,221.7139382,0.177188211,0.972407512,8.046264699,0.031395937,0
bubbly_0149.jpg,0.326268048,187.4637414,0.161835054,0.976243586,7.596230675,0.026193241,0
bubbly_0149.jpg,0.328366635,231.362282,0.177201344,0.971989277,8.295267183,0.031400592,0
bubbly_0150.jpg,0.347903927,113.7223535,0.031995993,0.972808793,5.257181776,0.001031209,0
bubbly_0150.jpg,0.483842081,130.7291406,0.218004188,0.990413822,4.344299365,0.047526249,0
bubbly_0150.jpg,0.569581563,112.1489656,0.332158776,0.99334828,3.896754672,0.11033101,0
bubbly_0150.jpg,0.493526147,136.0615724,0.218477741,0.990285793,4.481289756,0.047732967,0
bubbly_0151.jpg,0.114970418,611.7115008,0.009703702,0.940973966,15.87844144,9.47E-05,0
bubbly_0151.jpg,0.303753974,363.0479023,0.193465753,0.968767493,10.57852556,0.037429243,0
bubbly_0151.jpg,0.344795625,522.2007925,0.248969681,0.952286812,11.78846011,0.06198762,0
bubbly_0151.jpg,0.301204914,374.7916414,0.193452177,0.967896504,10.86466373,0.037423986,0
bubbly_0152.jpg,0.419459044,119.9563657,0.080236818,0.961276485,4.376958649,0.0064727,0
bubbly_0152.jpg,0.520053394,72.60631811,0.185837662,0.975332421,3.263483965,0.034538026,0
bubbly_0152.jpg,0.497421202,102.8718555,0.167992944,0.966482779,3.813433194,0.028238993,0
bubbly_0152.jpg,0.516598573,74.17557717,0.185086408,0.975182965,3.309428184,0.034259169,0
bubbly_0153.jpg,0.41315302,131.6540687,0.029996022,0.957063344,5.37505085,0.000906223,0
bubbly_0153.jpg,0.529293581,86.43874191,0.193625628,0.982742561,3.981702141,0.037491237,0
bubbly_0153.jpg,0.557326243,138.4085377,0.248982704,0.976740483,4.604052308,0.061994368,0
bubbly_0153.jpg,0.521995706,96.45400686,0.193604521,0.982454171,4.241847461,0.03748306,0
bubbly_0154.jpg,0.514729521,168.8779995,0.082831522,0.963759048,4.969008941,0.00688085,0
bubbly_0154.jpg,0.568263186,122.6901823,0.209346655,0.984342819,4.151792231,0.043826839,0
bubbly_0154.jpg,0.657316544,68.33235277,0.293018343,0.991504487,2.960885179,0.085863343,0
bubbly_0154.jpg,0.637140041,91.71043427,0.215190446,0.987401111,3.301577109,0.046308076,0
bubbly_0155.jpg,0.329726226,69.99231973,0.02902754,0.974782958,4.653246226,0.000851413,0
bubbly_0155.jpg,0.452067397,85.23807812,0.170309473,0.988217546,3.987171257,0.02900559,0
bubbly_0155.jpg,0.362080038,91.04306832,0.03327849,0.971699526,4.471903882,0.001116353,0
bubbly_0155.jpg,0.452133158,85.34388962,0.170322311,0.988175497,3.980951633,0.029009965,0
bubbly_0156.jpg,0.151582591,154.6705208,0.018791055,0.920012185,8.516900017,0.000355681,0
bubbly_0156.jpg,0.298450615,133.4889172,0.168210053,0.973540734,6.862105605,0.028295058,0
bubbly_0156.jpg,0.203538443,215.0860913,0.067903665,0.935612113,8.515966382,0.004615973,0
bubbly_0156.jpg,0.298469989,133.3847894,0.168241504,0.973638497,6.857137114,0.02830564,0
bubbly_0157.jpg,0.122029166,694.5510711,0.012088241,0.895580886,16.52011958,0.000146771,0
bubbly_0157.jpg,0.301874254,341.9411432,0.181968978,0.95697174,10.29456898,0.03311316,0
bubbly_0157.jpg,0.301932161,571.5676176,0.201858524,0.931656497,13.15767331,0.040750722,0
bubbly_0157.jpg,0.297547585,361.2664886,0.181968997,0.956213677,10.71328867,0.033113165,0
bubbly_0158.jpg,0.33605992,130.0081275,0.031986178,0.970640608,5.697857938,0.001030729,0
bubbly_0158.jpg,0.446228911,132.9529753,0.185634282,0.989345464,4.804034052,0.034460511,0
bubbly_0158.jpg,0.486595115,124.3975236,0.211819335,0.990901006,4.502100063,0.044870013,0
bubbly_0158.jpg,0.460466773,148.4237192,0.186060657,0.98850959,4.933766725,0.034619015,0
bubbly_0159.jpg,0.607806449,7.968334433,0.063280468,0.994239578,1.410649689,0.004023416,0
bubbly_0159.jpg,0.674875699,69.91855948,0.177295344,0.993722169,1.610073058,0.031434606,0
bubbly_0159.jpg,0.628209557,135.2619146,0.080653969,0.97263874,2.002044529,0.006522613,0
bubbly_0159.jpg,0.671319378,71.50577865,0.177280082,0.993593858,1.633032325,0.031429184,0
bubbly_0160.jpg,0.047146271,1086.164896,0.010097331,0.61520329,24.21052709,0.000102023,0
bubbly_0160.jpg,0.268376423,490.5381995,0.216728435,0.965911892,13.84862817,0.046971512,0
bubbly_0160.jpg,0.386731429,270.2047416,0.329468603,0.985241475,9.332788325,0.108550866,0
bubbly_0160.jpg,0.269649903,479.929441,0.216742284,0.967002656,13.6646214,0.046977517,0
bubbly_0161.jpg,0.446129145,336.0293204,0.066667993,0.897003509,8.592692965,0.004474781,0
bubbly_0161.jpg,0.562251332,246.2235545,0.231611778,0.982119761,6.389104275,0.053644225,0
bubbly_0161.jpg,0.640466722,364.9413453,0.356503995,0.977528518,6.823884609,0.127097295,0
bubbly_0161.jpg,0.556622918,240.3072961,0.232089183,0.98217839,6.24188534,0.053865653,0
bubbly_0162.jpg,0.201675999,1090.622081,0.036143238,0.905298923,18.12488457,0.001314046,0
bubbly_0162.jpg,0.338685312,620.4828697,0.175957672,0.908749415,12.3001324,0.030962103,0
bubbly_0162.jpg,0.20504461,1304.024047,0.037838429,0.884529484,18.90662267,0.00144262,0
bubbly_0162.jpg,0.338273676,621.9785263,0.175962879,0.908430155,12.32579121,0.030963935,0
bubbly_0163.jpg,0.285887495,120.3027473,0.020824123,0.973614376,6.158372912,0.000437387,0
bubbly_0163.jpg,0.380283864,136.5636101,0.169658312,0.987441015,5.520172126,0.028784192,0
bubbly_0163.jpg,0.304141222,189.5640514,0.042761466,0.970109681,6.455877559,0.00183309,0
bubbly_0163.jpg,0.380719753,134.6932524,0.169642004,0.987681914,5.490740351,0.028778655,0
bubbly_0164.jpg,0.306927246,461.5591092,0.054362514,0.952534699,11.93725554,0.002963341,0
bubbly_0164.jpg,0.398857969,285.5714021,0.171207171,0.973878298,8.623648578,0.029312395,0
bubbly_0164.jpg,0.363858053,225.292664,0.077034981,0.978144423,7.979129886,0.005944049,0
bubbly_0164.jpg,0.401843684,282.8630584,0.171197872,0.97429446,8.555653666,0.029309202,0
bubbly_0165.jpg,0.471067187,92.50548618,0.053659423,0.919324709,4.688361242,0.00290338,0
bubbly_0165.jpg,0.550412676,76.64957486,0.172178747,0.982576716,3.698184789,0.029646205,0
bubbly_0165.jpg,0.472632814,140.1828563,0.054238636,0.909036849,5.076679967,0.002963483,0
bubbly_0165.jpg,0.549323846,76.77861607,0.172157149,0.982677004,3.704493428,0.029638765,0
bubbly_0166.jpg,0.173352769,190.4376294,0.015855336,0.959114601,8.977263434,0.000253354,0
bubbly_0166.jpg,0.348772382,184.1053007,0.215708663,0.984998184,7.152471471,0.046530762,0
bubbly_0166.jpg,0.439098865,193.6352503,0.330879342,0.98629748,6.325394934,0.109483432,0
bubbly_0166.jpg,0.348597829,184.1552088,0.215716194,0.984893474,7.125729484,0.046534009,0
bubbly_0167.jpg,0.085436595,1021.47557,0.010846027,0.71706036,21.01440467,0.000119964,0
bubbly_0167.jpg,0.336126085,531.0940514,0.270508172,0.952391129,13.19676369,0.073175221,0
bubbly_0167.jpg,0.493478658,310.3759982,0.43885715,0.975764119,9.069167249,0.192596755,0
bubbly_0167.jpg,0.332461895,554.3552688,0.27051189,0.950568216,13.64244454,0.07317723,0
bubbly_0168.jpg,0.167793738,463.0738245,0.018775859,0.896829887,12.55077157,0.000354702,0
bubbly_0168.jpg,0.33713627,322.1814027,0.192790354,0.960901301,9.310176859,0.037168418,0
bubbly_0168.jpg,0.356644701,450.5125784,0.247678494,0.952580604,10.76588732,0.061346378,0
bubbly_0168.jpg,0.328424038,340.9173934,0.192640604,0.960301781,9.727687972,0.037110687,0
bubbly_0169.jpg,0.248851123,67.6649612,0.029924591,0.924355412,4.998231596,0.000901304,0
bubbly_0169.jpg,0.379938078,65.98668789,0.174814608,0.988463178,4.034834034,0.030560541,0
bubbly_0169.jpg,0.359613847,56.17053852,0.121353655,0.987004344,3.915623631,0.014729667,0
bubbly_0169.jpg,0.381964632,61.76795999,0.174902207,0.989035366,3.907596671,0.030591186,0
bubbly_0170.jpg,0.274632552,335.2573216,0.021539394,0.939991952,9.082748346,0.000466094,0
bubbly_0170.jpg,0.434054542,169.4174752,0.183180307,0.975799453,5.687233537,0.033555469,0
bubbly_0170.jpg,0.446402319,135.0877226,0.20205705,0.976974865,5.316047092,0.040829984,0
bubbly_0170.jpg,0.405673418,214.4294828,0.183042189,0.968990989,6.748181015,0.033504859,0
bubbly_0171.jpg,0.068247161,802.2923188,0.011865545,0.685477685,20.22802904,0.000141399,0
bubbly_0171.jpg,0.255423346,433.1324319,0.192234451,0.916438955,13.52706137,0.036954336,0
bubbly_0171.jpg,0.296148859,656.0653849,0.247953993,0.893871401,15.87069157,0.061482824,0
bubbly_0171.jpg,0.254158265,437.2679735,0.192225274,0.916224023,13.60487515,0.036950805,0
bubbly_0172.jpg,0.284275715,299.0427243,0.069459324,0.949710549,10.01374491,0.004832108,0
bubbly_0172.jpg,0.42128422,231.1761867,0.219302314,0.981674209,7.451910525,0.048094137,0
bubbly_0172.jpg,0.516248012,299.1273617,0.334668535,0.981106173,7.175958945,0.11200521,0
bubbly_0172.jpg,0.430112114,234.0369337,0.223550742,0.982644822,7.390379977,0.049975771,0
bubbly_0173.jpg,0.279227784,194.2824717,0.024440518,0.957711318,6.877740999,0.000601719,0
bubbly_0173.jpg,0.381999478,159.9948232,0.166866507,0.987116936,5.333827002,0.027844991,0
bubbly_0173.jpg,0.296734242,265.2213125,0.049207674,0.961989793,7.126449493,0.00243066,0
bubbly_0173.jpg,0.380456725,162.9753579,0.166875221,0.986810499,5.385233459,0.027847897,0
crystalline_0057.jpg,0.167345202,287.4187315,0.014717108,0.941934774,10.40798301,0.00021793,1
crystalline_0057.jpg,0.320989386,244.4424407,0.165817571,0.977700509,8.037125231,0.027495965,1
crystalline_0057.jpg,0.193687065,402.4567256,0.035665265,0.937617459,10.73710302,0.001279131,1
crystalline_0057.jpg,0.318785159,243.0904594,0.165835211,0.977942114,8.07497636,0.027501814,1
crystalline_0102.jpg,0.192824317,125.6893728,0.01494482,0.978634076,7.218277041,0.000224486,1
crystalline_0102.jpg,0.349773541,105.9633659,0.170574611,0.987250201,5.267129635,0.029095868,1
crystalline_0102.jpg,0.282322972,101.5311298,0.066212095,0.986008787,5.389347064,0.004386337,1
crystalline_0102.jpg,0.350587898,105.3437291,0.170598083,0.987209149,5.239883239,0.029103878,1
crystalline_0103.jpg,0.186288049,100.0042478,0.023991363,0.920967782,6.436137383,0.000578539,1
crystalline_0103.jpg,0.343221864,83.852288,0.168100215,0.983714432,4.727270319,0.028258172,1
crystalline_0103.jpg,0.190765103,145.7217761,0.024702489,0.900941048,6.769557492,0.000614141,1
crystalline_0103.jpg,0.343171293,84.14990559,0.168118766,0.98367458,4.735743714,0.028264408,1
crystalline_0104.jpg,0.353086649,40.95486971,0.025630257,0.989821429,3.656738681,0.000661946,1
crystalline_0104.jpg,0.477759871,45.94266632,0.173217729,0.99210958,3.012519128,0.030004639,1
crystalline_0104.jpg,0.435749707,48.72597713,0.10663008,0.991412218,3.28100966,0.011372037,1
crystalline_0104.jpg,0.478902455,44.38929686,0.173236891,0.992471741,2.983443466,0.030011278,1
crystalline_0105.jpg,0.258417131,69.4935607,0.01972173,0.981474779,4.991420776,0.000391658,1
crystalline_0105.jpg,0.413290789,72.78449109,0.188697125,0.992043558,3.760120437,0.035607066,1
crystalline_0105.jpg,0.447934459,72.12327284,0.232536191,0.992944976,3.595243647,0.05407612,1
crystalline_0105.jpg,0.402404992,79.4914228,0.188715289,0.990907681,3.992769136,0.035613926,1
crystalline_0106.jpg,0.354457295,44.74209568,0.042160788,0.987412516,3.705761336,0.001785368,1
crystalline_0106.jpg,0.476816582,43.55318758,0.17513929,0.989603144,2.916784408,0.030674273,1
crystalline_0106.jpg,0.395496748,68.72267912,0.085665682,0.982026864,3.641267822,0.007343587,1
crystalline_0106.jpg,0.47461271,43.42469897,0.174504136,0.989495981,2.904112908,0.03045219,1
crystalline_0107.jpg,0.072567694,2163.957124,0.009267002,0.660054692,29.99082177,8.61E-05,1
crystalline_0107.jpg,0.239241435,862.9873047,0.166842622,0.869947504,17.49919592,0.027836717,1
crystalline_0107.jpg,0.098779032,2123.263607,0.030524376,0.684108513,29.27839452,0.000935732,1
crystalline_0107.jpg,0.239191041,863.9877912,0.166854636,0.869645446,17.51586744,0.027840726,1
crystalline_0108.jpg,0.363731107,27.64861442,0.035206639,0.977837963,2.947282329,0.001247165,1
crystalline_0108.jpg,0.509974984,33.22360376,0.185606272,0.994915693,2.149768651,0.034450163,1
crystalline_0108.jpg,0.543257618,24.04024611,0.200757859,0.996417854,1.89340372,0.040305939,1
crystalline_0108.jpg,0.508089122,35.12450456,0.185676053,0.994696665,2.15719419,0.03447609,1
crystalline_0109.jpg,0.226984362,134.830758,0.018211548,0.97860102,6.671576169,0.000333595,1
crystalline_0109.jpg,0.386855786,85.90167607,0.167730382,0.989654285,4.411938145,0.028133764,1
crystalline_0109.jpg,0.266276408,125.3710497,0.020409687,0.980219841,5.861116103,0.000419393,1
crystalline_0109.jpg,0.386868471,84.69604335,0.167745231,0.989775287,4.387632191,0.028138745,1
crystalline_0110.jpg,0.520678379,10.29899281,0.063551399,0.975523833,1.730613153,0.0040685,1
crystalline_0110.jpg,0.625319441,53.56992133,0.179799023,0.992817276,1.665888983,0.032329946,1
crystalline_0110.jpg,0.596003183,46.33071673,0.119458328,0.990864835,1.817263919,0.014281146,1
crystalline_0110.jpg,0.621855307,55.42995948,0.179467155,0.992647739,1.696459191,0.032210603,1
crystalline_0111.jpg,0.249726063,129.539234,0.026679312,0.955837823,5.779514692,0.000715311,1
crystalline_0111.jpg,0.41075953,130.5395557,0.180308437,0.990560577,4.307305029,0.032511718,1
crystalline_0111.jpg,0.431039894,109.5038083,0.179105862,0.992033253,3.836148048,0.032083106,1
crystalline_0111.jpg,0.414839784,141.5037637,0.180637839,0.989803862,4.208336875,0.032630671,1
crystalline_0112.jpg,0.347115474,39.72386873,0.023987271,0.9904459,3.472661484,0.000580414,1
crystalline_0112.jpg,0.475151443,54.55340955,0.169181214,0.993114131,2.77099415,0.02862257,1
crystalline_0112.jpg,0.384065211,58.28433012,0.027934189,0.987098559,3.281932446,0.000785798,1
crystalline_0112.jpg,0.474679558,54.25167623,0.169185425,0.993154375,2.770654661,0.028623995,1
crystalline_0113.jpg,0.292295907,37.09264883,0.024369598,0.987757721,3.878765517,0.000597999,1
crystalline_0113.jpg,0.422761299,61.61866855,0.169606997,0.993433842,3.280142068,0.028766784,1
crystalline_0113.jpg,0.314645353,55.74383152,0.0257166,0.982087823,3.76026265,0.00066593,1
crystalline_0113.jpg,0.422609106,61.54178848,0.169615691,0.993434664,3.281581366,0.028769733,1
crystalline_0114.jpg,0.238412616,155.7293392,0.01658303,0.980052012,6.887370557,0.000276595,1
crystalline_0114.jpg,0.414193016,113.0459262,0.224067422,0.988718394,5.078495379,0.050206569,1
crystalline_0114.jpg,0.513220331,84.72197515,0.348261223,0.990901316,4.153998354,0.121287183,1
crystalline_0114.jpg,0.407788296,120.9269522,0.224100377,0.985786603,5.403312995,0.050221337,1
crystalline_0115.jpg,0.223837801,106.6076819,0.022696816,0.956887151,6.065120967,0.000517588,1
crystalline_0115.jpg,0.378379011,77.3588945,0.18613636,0.989342281,4.375427289,0.034647007,1
crystalline_0115.jpg,0.364259821,140.0765988,0.211018338,0.982004303,5.743499935,0.044530317,1
crystalline_0115.jpg,0.37770578,79.78489431,0.186109386,0.989009374,4.420464462,0.034636962,1
crystalline_0116.jpg,0.472172279,18.43575384,0.045503564,0.987923348,2.207433373,0.002084555,1
crystalline_0116.jpg,0.572412271,48.50032085,0.182048998,0.993907259,2.006354679,0.033142849,1
crystalline_0116.jpg,0.56913028,81.47381806,0.174695954,0.989396599,2.140615592,0.03052334,1
crystalline_0116.jpg,0.574921753,49.1500785,0.181817198,0.993883356,2.000131898,0.033058439,1
crystalline_0117.jpg,0.270423372,389.097912,0.041443303,0.971103857,9.579324298,0.001725467,1
crystalline_0117.jpg,0.392404796,285.0060333,0.176714144,0.979670828,7.637549639,0.031228417,1
crystalline_0117.jpg,0.319007097,401.1712378,0.086404251,0.971064533,9.175809059,0.007470968,1
crystalline_0117.jpg,0.395307313,277.9035548,0.177369373,0.980183125,7.493034621,0.031460415,1
crystalline_0118.jpg,0.357953944,19.75286056,0.051097747,0.96134914,2.758529523,0.002626493,1
crystalline_0118.jpg,0.503888106,39.97074392,0.178470418,0.99307821,2.126299329,0.031852978,1
crystalline_0118.jpg,0.485082713,30.97341447,0.119894938,0.992286796,2.12404724,0.01438278,1
crystalline_0118.jpg,0.503133196,39.21668515,0.178476289,0.993273775,2.132425932,0.031855068,1
crystalline_0119.jpg,0.259089299,137.0203303,0.02048741,0.983905654,6.45440532,0.000422213,1
crystalline_0119.jpg,0.391182741,101.4917673,0.177854906,0.991782866,4.968129867,0.031632591,1
crystalline_0119.jpg,0.359571483,158.5231078,0.155033284,0.986565577,5.96090717,0.024037113,1
crystalline_0119.jpg,0.391886407,95.28263108,0.177865111,0.992293496,4.858580889,0.03163622,1
crystalline_0120.jpg,0.187910238,198.6660097,0.017444091,0.953063408,8.234008111,0.000306303,1
